ID,literal_NLL,prag_NLL
91484,34.05868181458666,37.86680343566893
98763,30.886223969742833,34.88736186606133
33708,26.749023978871115,31.15539624693724
51325,37.664179659761544,48.779515541240976
42292,33.7684497644077,46.83519645282498
43580,33.7993352146085,37.27337941742462
14189,35.109081774351054,46.055211357568375
19737,35.847324775109804,45.073901658145644
56864,35.09162706873741,37.785657078324405
