ID,literal_NLL,prag_NLL
91484,42.5940833861783,44.34592179154699
98763,46.460746440271215,54.73971632974085
33708,48.52347701904479,51.1173148163895
51325,37.66417965976154,48.77951554124097
42292,42.87882976966255,53.85673871113565
43580,42.281699419421194,54.402061217504006
14189,43.60833780901574,51.852417023077834
19737,43.956087464107775,50.82557568023347
56864,43.123904598727634,45.55304357789078
