ID,literal,goal_noise,action_noise
91484,35.10992274,229.3621332,12.17074087
98763,36.27965728,0.016433364,9767.53782
33708,70.11570966,1.850690143,37.74078708
51325,41.853403,152.1249532,6.072530435
42292,37.26147691,39.23881066,6.533156617
43580,60.43785331,0.028089785,6629.946673
14189,45.00324112,55.47667531,5.014043133
19737,41.45166844,306.597872,4.72413262
56864,60.86869574,0.008656297,20430.18685
