"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
53463,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,blue,green,white,white,white,white,white,white,blue,blue,green,blue,white,green,white,white,green,white,blue,blue,white,green,red,white,white,white,blue,red,red,blue,green,red,blue,white,green,green,red,red,green,red,red,blue,red,green",1,"fill nocolor A1",999,"NA",999,"move a block from row5cell04 to circlerow4cell03",7972,"NA"
53463,78565,"NA",1,"fill nocolor A1","pass",9673,"pass",999,"NA",0
53463,78565,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,blue,green,white,white,white,white,white,white,blue,blue,green,blue,white,green,white,white,green,white,blue,blue,white,green,red,white,white,white,blue,red,red,blue,green,red,blue,white,green,green,red,red,green,red,red,blue,red,green",1,"fill nocolor A1",999,"NA",999,"move a block from row5cell06 to circlerow4cell01",3493,"NA"
53463,78565,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,blue,green,white,white,white,white,white,white,blue,blue,green,blue,white,green,white,white,green,white,blue,blue,white,green,red,white,white,white,blue,red,red,blue,green,red,blue,white,green,green,red,red,green,red,red,blue,red,green",1,"fill nocolor A1","move",4860,"move a block from row6cell05 to circlerow3cell01",999,3493,0
53463,78565,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,blue,green,white,white,white,white,white,white,blue,blue,green,blue,white,green,white,white,green,white,blue,blue,white,green,red,white,white,white,blue,red,red,blue,green,red,blue,white,green,green,red,red,green,red,red,blue,red,green",1,"fill nocolor A1",999,4860,999,"move a block from row4cell11 to circlerow3cell02",6853,0
53463,78565,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,blue,green,white,white,white,white,white,white,blue,blue,green,blue,white,green,white,white,green,white,blue,blue,white,green,red,white,white,white,blue,red,red,blue,green,red,blue,white,green,green,red,red,green,red,red,blue,red,green",1,"fill nocolor A1","move",2027,"move a block from row4cell12 to circlerow3cell03",999,6853,0
53463,78565,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,blue,green,white,white,white,white,white,white,blue,blue,green,blue,white,green,white,white,green,white,blue,blue,white,green,red,white,white,white,blue,red,red,blue,green,red,blue,white,green,green,red,red,green,red,red,blue,red,green",1,"fill nocolor A1",999,2027,999,"move a block from row5cell12 to circlerow2cell03",3017,0
53463,78565,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,blue,green,white,white,white,white,white,white,blue,blue,green,blue,white,green,white,white,green,white,blue,blue,white,green,red,white,white,white,blue,red,red,blue,green,red,blue,white,green,green,red,red,green,red,red,blue,red,green",1,"fill nocolor A1","move",3749,"move a block from row6cell06 to circlerow2cell02",999,3017,0
53463,78565,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,blue,green,white,white,white,white,white,white,blue,blue,green,blue,white,green,white,white,green,white,blue,blue,white,green,red,white,white,white,blue,red,red,blue,green,red,blue,white,green,green,red,red,green,red,red,blue,red,green",1,"fill nocolor A1",999,3749,999,"move a block from row5cell09 to circlerow2cell01",7717,0
53463,78565,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,blue,green,white,white,white,white,white,white,blue,blue,green,blue,white,green,white,white,green,white,blue,blue,white,green,red,white,white,white,blue,red,red,blue,green,red,blue,white,green,green,red,red,green,red,red,blue,red,green",1,"fill nocolor A1","pass",6195,"pass",999,7717,0
