"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
19121,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all",999,"NA",999,"move a block from row4cell02 to circlerow5cell06",8935,"NA"
19121,53880,"NA",1,"uncover green all","move",7207,"move a block from row6cell01 to circlerow4cell02",999,"NA",0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all",999,7207,999,"move a block from row4cell15 to circlerow5cell13",3865,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all","pass",11232,"pass",999,3865,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all",999,11232,999,"move a block from row5cell15 to circlerow5cell14",4944,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all","move",4401,"move a block from row6cell15 to circlerow4cell14",999,4944,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all",999,4401,999,"move a block from row5cell08 to circlerow4cell09",3621,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all","pass",8615,"pass",999,3621,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all",999,8615,999,"move a block from row4cell02 to circlerow6cell01",3886,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all","move",2644,"move a block from row4cell09 to circlerow5cell01",999,3886,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all",999,2644,999,"move a block from row5cell03 to circlerow5cell07",2512,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all","move",2817,"move a block from row4cell14 to circlerow5cell08",999,2512,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all",999,2817,999,"move a block from row5cell04 to circlerow4cell18",2630,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all","pass",6074,"pass",999,2630,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all",999,6074,999,"move a block from row5cell05 to circlerow4cell06",3547,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all","pass",9236,"pass",999,3547,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all",999,9236,999,"move a block from row5cell08 to circlerow4cell09",1809,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",1,"uncover green all","done",9236,"done",999,1809,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",2,"fill nocolor C1",999,9236,999,"move a block from row4cell15 to circlerow5cell14",9965,1
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",2,"fill nocolor C1","move",3176,"move a block from row4cell02 to circlerow5cell01",999,9965,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",2,"fill nocolor C1",999,3176,999,"move a block from row5cell16 to circlerow4cell14",10895,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",2,"fill nocolor C1","move",3295,"move a block from row6cell17 to circlerow3cell14",999,10895,0
19121,53880,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,green,green,red,green,white,white,green,red,blue,white,red,white,white,green,blue,white,red,blue,red,green,green,green,blue,blue,green,red,blue,white,blue,red,blue,green,red,blue,red",2,"fill nocolor C1",999,3295,999,"move a block from row5cell10 to circlerow2cell14",1633,0
