"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
37196,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,red,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,blue,green,white,blue,blue,blue,green,blue,white,green,blue,white,red,white,white,white,white,white,red,red,blue,blue,red,red,red,red,blue,green,green,green,green,blue,white,red,green,red",1,"move green A1",999,"NA",999,"move a block from row5cell07 to circlerow5cell03",10914,"NA"
37196,39233,"NA",1,"move green A1","move",5034,"move a block from row5cell08 to circlerow4cell06",999,"NA",0
37196,39233,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,red,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,blue,green,white,blue,blue,blue,green,blue,white,green,blue,white,red,white,white,white,white,white,red,red,blue,blue,red,red,red,red,blue,green,green,green,green,blue,white,red,green,red",1,"move green A1",999,5034,999,"move a block from row4cell13 to circlerow4cell03",8866,0
37196,39233,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,red,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,blue,green,white,blue,blue,blue,green,blue,white,green,blue,white,red,white,white,white,white,white,red,red,blue,blue,red,red,red,red,blue,green,green,green,green,blue,white,red,green,red",1,"move green A1","move",8535,"move a block from row5cell10 to circlerow3cell01",999,8866,0
37196,39233,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,red,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,blue,green,white,blue,blue,blue,green,blue,white,green,blue,white,red,white,white,white,white,white,red,red,blue,blue,red,red,red,red,blue,green,green,green,green,blue,white,red,green,red",1,"move green A1",999,8535,999,"move a block from row5cell13 to circlerow6cell15",9480,0
37196,39233,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,red,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,blue,green,white,blue,blue,blue,green,blue,white,green,blue,white,red,white,white,white,white,white,red,red,blue,blue,red,red,red,red,blue,green,green,green,green,blue,white,red,green,red",1,"move green A1","move",3636,"move a block from row6cell13 to circlerow3cell03",999,9480,0
37196,39233,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,red,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,blue,green,white,blue,blue,blue,green,blue,white,green,blue,white,red,white,white,white,white,white,red,red,blue,blue,red,red,red,red,blue,green,green,green,green,blue,white,red,green,red",1,"move green A1",999,3636,999,"move a block from row5cell11 to circlerow6cell13",8354,0
37196,39233,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,red,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,blue,green,white,blue,blue,blue,green,blue,white,green,blue,white,red,white,white,white,white,white,red,red,blue,blue,red,red,red,red,blue,green,green,green,green,blue,white,red,green,red",1,"move green A1","move",4155,"move a block from row6cell17 to circlerow2cell01",999,8354,0
37196,39233,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,red,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,blue,green,white,blue,blue,blue,green,blue,white,green,blue,white,red,white,white,white,white,white,red,red,blue,blue,red,red,red,red,blue,green,green,green,green,blue,white,red,green,red",1,"move green A1",999,4155,999,"move a block from row6cell10 to circlerow2cell03",9195,0
37196,39233,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,red,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,blue,green,white,blue,blue,blue,green,blue,white,green,blue,white,red,white,white,white,white,white,red,red,blue,blue,red,red,red,red,blue,green,green,green,green,blue,white,red,green,red",1,"move green A1","move",2847,"move a block from row6cell11 to circlerow1cell01",999,9195,0
