"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
20340,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2",999,"NA",999,"move a block from row4cell11 to circlerow5cell17",26152,"NA"
20340,79613,"NA",1,"fill nocolor C2","pass",8874,"pass",999,"NA",0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2",999,"NA",999,"move a block from row5cell14 to circlerow4cell17",9826,"NA"
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2","pass",13342,"pass",999,9826,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2",999,13342,999,"move a block from row5cell05 to circlerow4cell18",4895,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2","pass",13118,"pass",999,4895,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2",999,13118,999,"move a block from row5cell01 to circlerow3cell16",3431,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2","pass",15052,"pass",999,3431,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2",999,15052,999,"move a block from row6cell07 to circlerow3cell17",4848,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2","move",14173,"move a block from row5cell11 to circlerow3cell18",999,4848,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2",999,14173,999,"move a block from row5cell08 to circlerow2cell18",5021,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2","move",5982,"move a block from row5cell10 to circlerow2cell17",999,5021,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2",999,5982,999,"move a block from row5cell04 to circlerow2cell16",3266,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2","move",2416,"move a block from row6cell12 to circlerow1cell16",999,3266,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2",999,2416,999,"move a block from row5cell02 to circlerow1cell17",3177,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",1,"fill nocolor C2","move",7000,"move a block from row5cell06 to circlerow1cell18",999,3177,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",2,"move blue B",999,7000,999,"move a block from row5cell02 to circlerow5cell07",12156,1
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",2,"move blue B","move",9801,"move a block from row6cell02 to circlerow5cell09",999,12156,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",2,"move blue B",999,9801,999,"move a block from row4cell16 to circlerow4cell07",11389,0
20340,79613,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,blue,white,white,green,blue,white,green,red,blue,white,green,white,blue,blue,white,white,blue,white,green,white,green,blue,blue,white,red,green,red,red,blue,green,green,red,green,red,green,red,red,red,blue",2,"move blue B","move",11552,"move a block from row5cell14 to circlerow4cell08",999,11389,0
