"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
31601,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,blue,white,white,white,white,white,white,blue,red,white,red,blue,red,white,white,white,white,blue,green,green,green,green,blue,green,white,red,green,red,red,green,blue,green,blue,white,green,red,blue,blue,green,blue,red,red,white",1,"move red B",999,"NA",999,"move a block from row5cell17 to circlerow4cell15",7095,"NA"
31601,87736,"NA",1,"move red B","pass",7561,"pass",999,"NA",0
31601,87736,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,blue,white,white,white,white,white,white,blue,red,white,red,blue,red,white,white,white,white,blue,green,green,green,green,blue,green,white,red,green,red,red,green,blue,green,blue,white,green,red,blue,blue,green,blue,red,red,white",1,"move red B",999,"NA",999,"move a block from row4cell05 to circlerow5cell08",1758,"NA"
31601,87736,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,blue,white,white,white,white,white,white,blue,red,white,red,blue,red,white,white,white,white,blue,green,green,green,green,blue,green,white,red,green,red,red,green,blue,green,blue,white,green,red,blue,blue,green,blue,red,red,white",1,"move red B","pass",11116,"pass",999,1758,0
31601,87736,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,blue,white,white,white,white,white,white,blue,red,white,red,blue,red,white,white,white,white,blue,green,green,green,green,blue,green,white,red,green,red,red,green,blue,green,blue,white,green,red,blue,blue,green,blue,red,red,white",1,"move red B",999,11116,999,"move a block from row5cell04 to circlerow6cell09",1945,0
31601,87736,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,blue,white,white,white,white,white,white,blue,red,white,red,blue,red,white,white,white,white,blue,green,green,green,green,blue,green,white,red,green,red,red,green,blue,green,blue,white,green,red,blue,blue,green,blue,red,red,white",1,"move red B","move",2820,"move a block from row6cell03 to circlerow5cell09",999,1945,0
31601,87736,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,blue,white,white,white,white,white,white,blue,red,white,red,blue,red,white,white,white,white,blue,green,green,green,green,blue,green,white,red,green,red,red,green,blue,green,blue,white,green,red,blue,blue,green,blue,red,red,white",1,"move red B",999,2820,999,"move a block from row5cell02 to circlerow4cell09",7416,0
31601,87736,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,blue,white,white,white,white,white,white,blue,red,white,red,blue,red,white,white,white,white,blue,green,green,green,green,blue,green,white,red,green,red,red,green,blue,green,blue,white,green,red,blue,blue,green,blue,red,red,white",1,"move red B","move",3763,"move a block from row6cell04 to circlerow3cell09",999,7416,0
31601,87736,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,blue,white,white,white,white,white,white,blue,red,white,red,blue,red,white,white,white,white,blue,green,green,green,green,blue,green,white,red,green,red,red,green,blue,green,blue,white,green,red,blue,blue,green,blue,red,red,white",1,"move red B",999,3763,999,"move a block from row5cell06 to circlerow2cell09",9405,0
31601,87736,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,blue,white,white,white,white,white,white,blue,red,white,red,blue,red,white,white,white,white,blue,green,green,green,green,blue,green,white,red,green,red,red,green,blue,green,blue,white,green,red,blue,blue,green,blue,red,red,white",1,"move red B","move",3289,"move a block from row6cell17 to circlerow1cell09",999,9405,0
