"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
51325,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2",999,"NA",999,"move a block from row5cell09 to circlerow5cell10",17087,"NA"
51325,25845,"NA",1,"fill nocolor B2","pass",12393,"pass",999,"NA",0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2",999,"NA",999,"move a block from row4cell07 to circlerow5cell11",16136,"NA"
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2","pass",7780,"pass",999,16136,0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2",999,7780,999,"move a block from row6cell09 to circlerow4cell12",26665,0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2","pass",16371,"pass",999,26665,0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2",999,16371,999,"move a block from row5cell07 to circlerow4cell11",5802,0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2","move",4185,"move a block from row6cell08 to circlerow4cell10",999,5802,0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2",999,4185,999,"move a block from row6cell07 to circlerow3cell12",2203,0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2","move",2287,"move a block from row4cell14 to circlerow3cell11",999,2203,0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2",999,2287,999,"move a block from row5cell14 to circlerow3cell10",4268,0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2","move",2372,"move a block from row5cell16 to circlerow2cell12",999,4268,0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2",999,2372,999,"move a block from row6cell16 to circlerow2cell11",10155,0
51325,25845,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,blue,white,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,green,white,white,green,white,green,white,white,green,white,red,white,green,white,red,red,red,red,blue,white,red,green,blue,red,blue,red,green,blue,blue,green,blue,green,red",1,"fill nocolor B2","move",1848,"move a block from row6cell15 to circlerow2cell10",999,10155,0
