"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
24954,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,white,green,green,white,blue,white,red,white,blue,white,white,white,white,white,red,green,blue,blue,green,red,blue,blue,red,red,blue,red,green,blue,green,green,white,red,green,red,green,blue,red",1,"uncover green all",999,"NA",999,"move a block from row4cell02 to circlerow5cell03",7490,"NA"
"NA",97473,"NA",1,"uncover green all","move",14507,"move a block from row5cell06 to circlerow6cell12",999,"NA",0
24954,97473,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,white,green,green,white,blue,white,red,white,blue,white,white,white,white,white,red,green,blue,blue,green,red,blue,blue,red,red,blue,red,green,blue,green,green,white,red,green,red,green,blue,red",1,"uncover green all",999,"NA",999,"move a block from row5cell08 to circlerow5cell09",4318,0
24954,97473,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,white,green,green,white,blue,white,red,white,blue,white,white,white,white,white,red,green,blue,blue,green,red,blue,blue,red,red,blue,red,green,blue,green,green,white,red,green,red,green,blue,red",1,"uncover green all","move",10872,"move a block from row4cell16 to circlerow5cell13",999,4318,0
24954,97473,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,white,green,green,white,blue,white,red,white,blue,white,white,white,white,white,red,green,blue,blue,green,red,blue,blue,red,red,blue,red,green,blue,green,green,white,red,green,red,green,blue,red",1,"uncover green all",999,10872,999,"move a block from row5cell16 to circlerow4cell17",5750,0
24954,97473,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,white,green,green,white,blue,white,red,white,blue,white,white,white,white,white,red,green,blue,blue,green,red,blue,blue,red,red,blue,red,green,blue,green,green,white,red,green,red,green,blue,red",1,"uncover green all","move",6255,"move a block from row5cell04 to circlerow4cell03",999,5750,0
24954,97473,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,white,green,green,white,blue,white,red,white,blue,white,white,white,white,white,red,green,blue,blue,green,red,blue,blue,red,red,blue,red,green,blue,green,green,white,red,green,red,green,blue,red",1,"uncover green all",999,6255,999,"move a block from row4cell14 to circlerow5cell12",7625,0
24954,97473,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,white,green,green,white,blue,white,red,white,blue,white,white,white,white,white,red,green,blue,blue,green,red,blue,blue,red,red,blue,red,green,blue,green,green,white,red,green,red,green,blue,red",1,"uncover green all","move",7338,"move a block from row6cell05 to circlerow5cell04",999,7625,0
24954,97473,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,white,green,green,white,blue,white,red,white,blue,white,white,white,white,white,red,green,blue,blue,green,red,blue,blue,red,red,blue,red,green,blue,green,green,white,red,green,red,green,blue,red",1,"uncover green all",999,7338,999,"move a block from row5cell14 to circlerow4cell12",3312,0
24954,97473,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,white,green,green,white,blue,white,red,white,blue,white,white,white,white,white,red,green,blue,blue,green,red,blue,blue,red,red,blue,red,green,blue,green,green,white,red,green,red,green,blue,red",1,"uncover green all","done",7338,"done",999,3312,0
