"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
85609,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2",999,"NA",999,"move a block from row4cell01 to circlerow6cell11",13964,"NA"
85609,42258,"NA",1,"move blue B2","pass",14143,"pass",999,"NA",0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2",999,"NA",999,"move a block from row5cell17 to circlerow5cell12",8209,"NA"
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2","move",3181,"move a block from row5cell16 to circlerow4cell12",999,8209,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2",999,3181,999,"move a block from row6cell16 to circlerow5cell11",17141,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2","pass",16840,"pass",999,17141,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2",999,16840,999,"move a block from row4cell05 to circlerow5cell06",9875,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2","move",2761,"move a block from row5cell05 to circlerow4cell11",999,9875,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2",999,2761,999,"move a block from row4cell03 to circlerow4cell02",10360,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2","move",2998,"move a block from row5cell03 to circlerow3cell12",999,10360,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2",999,2998,999,"move a block from row5cell09 to circlerow6cell08",3379,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2","move",1427,"move a block from row6cell09 to circlerow3cell11",999,3379,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2",999,1427,999,"move a block from row4cell04 to circlerow5cell05",2686,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2","move",1720,"move a block from row5cell04 to circlerow2cell12",999,2686,0
85609,42258,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,red,green,white,white,white,white,white,white,white,white,white,green,white,white,white,red,red,blue,blue,blue,white,white,white,green,green,white,white,green,white,green,blue,blue,white,green,green,green,red,red,red,white,white,blue,red,white,blue,green,red,blue,blue,red,white",1,"move blue B2",999,1720,999,"move a block from row4cell15 to circlerow5cell14",2461,0
