"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
74045,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,green,red,blue,white,blue,green,red,white,white,green,white,white,white,white,red,white,white,white,red,green,green,green,blue,blue,blue,red,red,blue,blue,white,green,blue,red,red,green,blue,red,green",1,"uncover green all",999,"NA",999,"move a block from row5cell03 to circlerow5cell06",6507,"NA"
74045,31595,"NA",1,"uncover green all","pass",9439,"pass",999,"NA",0
74045,31595,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,green,red,blue,white,blue,green,red,white,white,green,white,white,white,white,red,white,white,white,red,green,green,green,blue,blue,blue,red,red,blue,blue,white,green,blue,red,red,green,blue,red,green",1,"uncover green all",999,"NA",999,"move a block from row4cell08 to circlerow5cell07",6928,"NA"
74045,31595,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,green,red,blue,white,blue,green,red,white,white,green,white,white,white,white,red,white,white,white,red,green,green,green,blue,blue,blue,red,red,blue,blue,white,green,blue,red,red,green,blue,red,green",1,"uncover green all","move",4186,"move a block from row6cell12 to circlerow5cell09",999,6928,0
74045,31595,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,green,red,blue,white,blue,green,red,white,white,green,white,white,white,white,red,white,white,white,red,green,green,green,blue,blue,blue,red,red,blue,blue,white,green,blue,red,red,green,blue,red,green",1,"uncover green all",999,4186,999,"move a block from row5cell08 to circlerow6cell12",4527,0
74045,31595,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,green,red,blue,white,blue,green,red,white,white,green,white,white,white,white,red,white,white,white,red,green,green,green,blue,blue,blue,red,red,blue,blue,white,green,blue,red,red,green,blue,red,green",1,"uncover green all","move",5704,"move a block from row5cell04 to circlerow6cell10",999,4527,0
74045,31595,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,green,red,blue,white,blue,green,red,white,white,green,white,white,white,white,red,white,white,white,red,green,green,green,blue,blue,blue,red,red,blue,blue,white,green,blue,red,red,green,blue,red,green",1,"uncover green all",999,5704,999,"move a block from row4cell18 to circlerow3cell13",3994,0
74045,31595,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,green,red,blue,white,blue,green,red,white,white,green,white,white,white,white,red,white,white,white,red,green,green,green,blue,blue,blue,red,red,blue,blue,white,green,blue,red,red,green,blue,red,green",1,"uncover green all","pass",9146,"pass",999,3994,0
74045,31595,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,green,red,blue,white,blue,green,red,white,white,green,white,white,white,white,red,white,white,white,red,green,green,green,blue,blue,blue,red,red,blue,blue,white,green,blue,red,red,green,blue,red,green",1,"uncover green all",999,9146,999,"move a block from row4cell01 to circlerow5cell03",3522,0
74045,31595,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,green,red,blue,white,blue,green,red,white,white,green,white,white,white,white,red,white,white,white,red,green,green,green,blue,blue,blue,red,red,blue,blue,white,green,blue,red,red,green,blue,red,green",1,"uncover green all","move",14816,"move a block from row5cell03 to circlerow5cell02",999,3522,0
