"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
50151,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,white,white,white,blue,white,white,red,red,blue,red,green,green,green,blue,white,green,white,blue,red,red,green,blue,blue,white,red,green,blue,green,green,red,blue,red,blue,blue,red,green,red",1,"clear nocolor B",999,"NA",999,"move a block from row5cell07 to circlerow4cell06",9648,"NA"
50151,34186,"NA",1,"clear nocolor B","move",6205,"move a block from row5cell03 to circlerow5cell07",999,"NA",0
50151,34186,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,white,white,white,blue,white,white,red,red,blue,red,green,green,green,blue,white,green,white,blue,red,red,green,blue,blue,white,red,green,blue,green,green,red,blue,red,blue,blue,red,green,red",1,"clear nocolor B",999,6205,999,"move a block from row5cell07 to circlerow5cell03",2237,0
50151,34186,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,white,white,white,blue,white,white,red,red,blue,red,green,green,green,blue,white,green,white,blue,red,red,green,blue,blue,white,red,green,blue,green,green,red,blue,red,blue,blue,red,green,red",1,"clear nocolor B","pass",9645,"pass",999,2237,0
50151,34186,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,white,white,white,blue,white,white,red,red,blue,red,green,green,green,blue,white,green,white,blue,red,red,green,blue,blue,white,red,green,blue,green,green,red,blue,red,blue,blue,red,green,red",1,"clear nocolor B",999,9645,999,"move a block from row5cell08 to circlerow4cell03",2478,0
50151,34186,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,white,white,white,blue,white,white,red,red,blue,red,green,green,green,blue,white,green,white,blue,red,red,green,blue,blue,white,red,green,blue,green,green,red,blue,red,blue,blue,red,green,red",1,"clear nocolor B","move",2379,"move a block from row6cell08 to circlerow3cell03",999,2478,0
50151,34186,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,white,white,white,blue,white,white,red,red,blue,red,green,green,green,blue,white,green,white,blue,red,red,green,blue,blue,white,red,green,blue,green,green,red,blue,red,blue,blue,red,green,red",1,"clear nocolor B",999,2379,999,"move a block from row5cell09 to circlerow6cell05",2109,0
50151,34186,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,white,white,white,blue,white,white,red,red,blue,red,green,green,green,blue,white,green,white,blue,red,red,green,blue,blue,white,red,green,blue,green,green,red,blue,red,blue,blue,red,green,red",1,"clear nocolor B","move",9042,"move a block from row5cell18 to circlerow5cell05",999,2109,0
50151,34186,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,white,white,white,blue,white,white,red,red,blue,red,green,green,green,blue,white,green,white,blue,red,red,green,blue,blue,white,red,green,blue,green,green,red,blue,red,blue,blue,red,green,red",1,"clear nocolor B",999,9042,999,"move a block from row6cell07 to circlerow5cell02",4489,0
50151,34186,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,white,white,white,white,blue,white,white,red,red,blue,red,green,green,green,blue,white,green,white,blue,red,red,green,blue,blue,white,red,green,blue,green,green,red,blue,red,blue,blue,red,green,red",1,"clear nocolor B","move",1956,"move a block from row6cell09 to circlerow4cell02",999,4489,0
