"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
58692,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,"NA",999,"move a block from row6cell05 to circlerow3cell02",8689,"NA"
"NA",39913,"NA",1,"cover red all","move",7448,"move a block from row5cell10 to circlerow5cell09",999,"NA",0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,"NA",999,"move a block from row4cell13 to circlerow4cell14",1917,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","move",7706,"move a block from row4cell14 to circlerow5cell16",999,1917,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,7706,999,"move a block from row5cell07 to circlerow4cell12",10054,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","move",4745,"move a block from row5cell09 to circlerow6cell11",999,10054,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,4745,999,"move a block from row4cell03 to circlerow4cell14",6651,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","move",7205,"move a block from row3cell02 to circlerow6cell06",999,6651,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,7205,999,"move a block from row5cell15 to circlerow4cell17",22231,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","move",8579,"move a block from row5cell08 to circlerow5cell15",999,22231,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,8579,999,"move a block from row5cell15 to circlerow4cell18",7831,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","move",6985,"move a block from row4cell14 to circlerow5cell15",999,7831,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,6985,999,"move a block from row5cell15 to circlerow4cell14",2882,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","move",8406,"move a block from row6cell15 to circlerow5cell07",999,2882,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,8406,999,"move a block from row5cell07 to circlerow5cell08",6549,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","move",7351,"move a block from row6cell09 to circlerow6cell15",999,6549,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,7351,999,"move a block from row6cell06 to circlerow5cell15",6864,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","move",12312,"move a block from row5cell15 to circlerow5cell07",999,6864,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,12312,999,"move a block from row5cell07 to circlerow5cell15",4842,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","move",6647,"move a block from row5cell08 to row6cell09",999,4842,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,6647,999,"move a block from row6cell09 to circlerow5cell08",2620,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","move",12628,"move a block from row4cell02 to circlerow4cell13",999,2620,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all",999,12628,999,"move a block from row5cell03 to circlerow3cell13",23216,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",1,"cover red all","done",12628,"done",999,23216,0
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",2,"fill nocolor C1",999,12628,999,"move a block from row5cell12 to circlerow4cell14",6319,1
58692,39913,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,blue,green,blue,white,white,white,green,blue,white,green,white,red,blue,red,blue,white,red,red,blue,blue,green,white,green,white,green,red,red,green,white,red,red,blue,green,green,red,green",2,"fill nocolor C1","move",3301,"move a block from row6cell12 to circlerow4cell15",999,6319,0
