"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
39277,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",1,"clear nocolor B2",999,"NA",999,"move a block from row4cell11 to circlerow4cell14",7618,"NA"
39277,57308,"NA",1,"clear nocolor B2","pass",7846,"pass",999,"NA",0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",1,"clear nocolor B2",999,"NA",999,"move a block from row6cell12 to circlerow4cell15",2407,"NA"
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",1,"clear nocolor B2","move",5190,"move a block from row4cell07 to circlerow3cell14",999,2407,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",1,"clear nocolor B2",999,5190,999,"move a block from row5cell11 to circlerow3cell15",3474,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",1,"clear nocolor B2","pass",5392,"pass",999,3474,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",1,"clear nocolor B2",999,5392,999,"move a block from row6cell11 to circlerow5cell13",2801,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",1,"clear nocolor B2","move",2097,"move a block from row5cell08 to row4cell13",999,2801,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",1,"clear nocolor B2",999,2097,999,"move a block from row6cell10 to circlerow2cell15",3729,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",1,"clear nocolor B2","done",2097,"done",999,3729,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",2,"uncover red all",999,2097,999,"move a block from row6cell10 to circlerow4cell14",10331,1
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",2,"uncover red all","move",2254,"move a block from row4cell02 to circlerow3cell14",999,10331,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",2,"uncover red all",999,2254,999,"move a block from row5cell15 to circlerow2cell14",4274,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",2,"uncover red all","pass",5580,"pass",999,4274,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",2,"uncover red all",999,5580,999,"move a block from row5cell17 to circlerow5cell18",2599,0
39277,57308,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,white,red,white,white,white,red,white,white,white,white,white,white,white,blue,green,green,white,white,white,blue,red,white,white,blue,white,white,blue,green,green,green,white,green,red,red,green,blue,blue,red,red,white,blue,red,green,green,blue,red,green,red,blue",2,"uncover red all","move",1768,"move a block from row5cell01 to circlerow4cell02",999,2599,0
