"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
26365,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,white,blue,blue,blue,green,white,blue,red,green,red,white,white,green,white,red,white,white,blue,white,blue,blue,red,blue,white,red,red,green,blue,green,green,green,green,green,green,red,red,red",1,"uncover green all",999,"NA",999,"move a block from row4cell12 to circlerow5cell16",14800,"NA"
26365,56819,"NA",1,"uncover green all","move",13833,"move a block from row5cell06 to circlerow5cell18",999,"NA",0
26365,56819,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,white,blue,blue,blue,green,white,blue,red,green,red,white,white,green,white,red,white,white,blue,white,blue,blue,red,blue,white,red,red,green,blue,green,green,green,green,green,green,red,red,red",1,"uncover green all",999,13833,999,"move a block from row4cell14 to circlerow4cell02",17937,0
26365,56819,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,white,blue,blue,blue,green,white,blue,red,green,red,white,white,green,white,red,white,white,blue,white,blue,blue,red,blue,white,red,red,green,blue,green,green,green,green,green,green,red,red,red",1,"uncover green all","pass",7977,"pass",999,17937,0
26365,56819,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,white,blue,blue,blue,green,white,blue,red,green,red,white,white,green,white,red,white,white,blue,white,blue,blue,red,blue,white,red,red,green,blue,green,green,green,green,green,green,red,red,red",1,"uncover green all",999,7977,999,"move a block from row5cell14 to circlerow4cell03",9765,0
26365,56819,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,white,blue,blue,blue,green,white,blue,red,green,red,white,white,green,white,red,white,white,blue,white,blue,blue,red,blue,white,red,red,green,blue,green,green,green,green,green,green,red,red,red",1,"uncover green all","move",11270,"move a block from row5cell09 to circlerow4cell01",999,9765,0
26365,56819,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,white,blue,blue,blue,green,white,blue,red,green,red,white,white,green,white,red,white,white,blue,white,blue,blue,red,blue,white,red,red,green,blue,green,green,green,green,green,green,red,red,red",1,"uncover green all",999,11270,999,"move a block from row5cell08 to circlerow4cell18",6927,0
26365,56819,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,white,blue,blue,blue,green,white,blue,red,green,red,white,white,green,white,red,white,white,blue,white,blue,blue,red,blue,white,red,red,green,blue,green,green,green,green,green,green,red,red,red",1,"uncover green all","move",5749,"move a block from row5cell12 to row4cell17",999,6927,0
26365,56819,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,white,blue,blue,blue,green,white,blue,red,green,red,white,white,green,white,red,white,white,blue,white,blue,blue,red,blue,white,red,red,green,blue,green,green,green,green,green,green,red,red,red",2,"clear nocolor C",999,5749,999,"move a block from row6cell13 to circlerow4cell01",13149,1
26365,56819,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,white,blue,blue,blue,green,white,blue,red,green,red,white,white,green,white,red,white,white,blue,white,blue,blue,red,blue,white,red,red,green,blue,green,green,green,green,green,green,red,red,red",2,"clear nocolor C","move",6924,"move a block from row5cell09 to circlerow4cell02",999,13149,0
