"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
85713,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,blue,white,white,white,white,white,white,white,white,red,red,white,white,white,white,red,blue,blue,red,blue,white,white,red,white,white,white,white,red,green,red,blue,white,red,blue,green,green,green,green,green,red,red,green,green,white,green,blue,blue,blue,blue",1,"move blue B2",999,"NA",999,"move a block from row5cell07 to circlerow5cell11",11253,"NA"
85713,24725,"NA",1,"move blue B2","pass",46536,"pass",999,"NA",0
85713,24725,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,blue,white,white,white,white,white,white,white,white,red,red,white,white,white,white,red,blue,blue,red,blue,white,white,red,white,white,white,white,red,green,red,blue,white,red,blue,green,green,green,green,green,red,red,green,green,white,green,blue,blue,blue,blue",1,"move blue B2",999,"NA",999,"move a block from row4cell06 to circlerow5cell12",3512,"NA"
85713,24725,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,blue,white,white,white,white,white,white,white,white,red,red,white,white,white,white,red,blue,blue,red,blue,white,white,red,white,white,white,white,red,green,red,blue,white,red,blue,green,green,green,green,green,red,red,green,green,white,green,blue,blue,blue,blue",1,"move blue B2","move",3650,"move a block from row6cell02 to circlerow4cell12",999,3512,0
85713,24725,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,blue,white,white,white,white,white,white,white,white,red,red,white,white,white,white,red,blue,blue,red,blue,white,white,red,white,white,white,white,red,green,red,blue,white,red,blue,green,green,green,green,green,red,red,green,green,white,green,blue,blue,blue,blue",1,"move blue B2",999,3650,999,"move a block from row5cell18 to circlerow4cell11",5081,0
85713,24725,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,blue,white,white,white,white,white,white,white,white,red,red,white,white,white,white,red,blue,blue,red,blue,white,white,red,white,white,white,white,red,green,red,blue,white,red,blue,green,green,green,green,green,red,red,green,green,white,green,blue,blue,blue,blue",1,"move blue B2","move",3067,"move a block from row5cell04 to circlerow4cell10",999,5081,0
85713,24725,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,blue,white,white,white,white,white,white,white,white,red,red,white,white,white,white,red,blue,blue,red,blue,white,white,red,white,white,white,white,red,green,red,blue,white,red,blue,green,green,green,green,green,red,red,green,green,white,green,blue,blue,blue,blue",1,"move blue B2",999,3067,999,"move a block from row6cell18 to circlerow3cell10",7021,0
85713,24725,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,blue,white,white,white,white,white,white,white,white,red,red,white,white,white,white,red,blue,blue,red,blue,white,white,red,white,white,white,white,red,green,red,blue,white,red,blue,green,green,green,green,green,red,red,green,green,white,green,blue,blue,blue,blue",1,"move blue B2","move",6079,"move a block from row5cell03 to circlerow6cell02",999,7021,0
85713,24725,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,blue,white,white,white,white,white,white,white,white,red,red,white,white,white,white,red,blue,blue,red,blue,white,white,red,white,white,white,white,red,green,red,blue,white,red,blue,green,green,green,green,green,red,red,green,green,white,green,blue,blue,blue,blue",1,"move blue B2",999,6079,999,"move a block from row6cell03 to circlerow3cell11",4214,0
85713,24725,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,blue,white,white,white,white,white,white,white,white,red,red,white,white,white,white,red,blue,blue,red,blue,white,white,red,white,white,white,white,red,green,red,blue,white,red,blue,green,green,green,green,green,red,red,green,green,white,green,blue,blue,blue,blue",1,"move blue B2","move",1214,"move a block from row4cell05 to circlerow5cell04",999,4214,0
