"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
85066,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,green,red,white,white,green,green,white,blue,red,red,green,green,red,white,green,white,white,white,blue,blue,red,blue,blue,red,white,blue,green,red,red,green,green,blue,blue,green,red,blue",1,"move green C2",999,"NA",999,"move a block from row5cell11 to circlerow5cell14",45859,"NA"
85066,82093,"NA",1,"move green C2","pass",14174,"pass",999,"NA",0
85066,82093,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,green,red,white,white,green,green,white,blue,red,red,green,green,red,white,green,white,white,white,blue,blue,red,blue,blue,red,white,blue,green,red,red,green,green,blue,blue,green,red,blue",1,"move green C2",999,"NA",999,"move a block from row5cell12 to circlerow5cell16",8776,"NA"
85066,82093,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,green,red,white,white,green,green,white,blue,red,red,green,green,red,white,green,white,white,white,blue,blue,red,blue,blue,red,white,blue,green,red,red,green,green,blue,blue,green,red,blue",1,"move green C2","pass",14942,"pass",999,8776,0
85066,82093,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,green,red,white,white,green,green,white,blue,red,red,green,green,red,white,green,white,white,white,blue,blue,red,blue,blue,red,white,blue,green,red,red,green,green,blue,blue,green,red,blue",1,"move green C2",999,14942,999,"move a block from row6cell12 to circlerow5cell17",4355,0
85066,82093,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,green,red,white,white,green,green,white,blue,red,red,green,green,red,white,green,white,white,white,blue,blue,red,blue,blue,red,white,blue,green,red,red,green,green,blue,blue,green,red,blue",1,"move green C2","pass",8692,"pass",999,4355,0
85066,82093,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,green,red,white,white,green,green,white,blue,red,red,green,green,red,white,green,white,white,white,blue,blue,red,blue,blue,red,white,blue,green,red,red,green,green,blue,blue,green,red,blue",1,"move green C2",999,8692,999,"move a block from row5cell06 to circlerow5cell18",10494,0
85066,82093,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,green,red,white,white,green,green,white,blue,red,red,green,green,red,white,green,white,white,white,blue,blue,red,blue,blue,red,white,blue,green,red,red,green,green,blue,blue,green,red,blue",1,"move green C2","pass",10303,"pass",999,10494,0
85066,82093,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,green,red,white,white,green,green,white,blue,red,red,green,green,red,white,green,white,white,white,blue,blue,red,blue,blue,red,white,blue,green,red,red,green,green,blue,blue,green,red,blue",1,"move green C2",999,10303,999,"move a block from row5cell14 to circlerow4cell16",8577,0
85066,82093,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,white,white,green,red,white,white,green,green,white,blue,red,red,green,green,red,white,green,white,white,white,blue,blue,red,blue,blue,red,white,blue,green,red,red,green,green,blue,blue,green,red,blue",1,"move green C2","pass",11618,"pass",999,8577,0
