"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
92567,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,red,green,white,blue,red,white,blue,red,green,blue,blue,red,white,blue,white,white,white,green,red,green,green,green,green,white,green,blue,green,red,blue,blue,white,red,red,blue,green,red",1,"uncover green all",999,"NA",999,"move a block from row5cell05 to circlerow6cell06",14426,"NA"
92567,62214,"NA",1,"uncover green all","pass",15780,"pass",999,"NA",0
92567,62214,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,red,green,white,blue,red,white,blue,red,green,blue,blue,red,white,blue,white,white,white,green,red,green,green,green,green,white,green,blue,green,red,blue,blue,white,red,red,blue,green,red",1,"uncover green all",999,"NA",999,"move a block from row4cell04 to circlerow4cell01",13815,"NA"
92567,62214,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,red,green,white,blue,red,white,blue,red,green,blue,blue,red,white,blue,white,white,white,green,red,green,green,green,green,white,green,blue,green,red,blue,blue,white,red,red,blue,green,red",1,"uncover green all","move",6381,"move a block from row6cell03 to circlerow4cell02",999,13815,0
92567,62214,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,red,green,white,blue,red,white,blue,red,green,blue,blue,red,white,blue,white,white,white,green,red,green,green,green,green,white,green,blue,green,red,blue,blue,white,red,red,blue,green,red",1,"uncover green all",999,6381,999,"move a block from row5cell04 to circlerow5cell06",6476,0
92567,62214,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,red,green,white,blue,red,white,blue,red,green,blue,blue,red,white,blue,white,white,white,green,red,green,green,green,green,white,green,blue,green,red,blue,blue,white,red,red,blue,green,red",1,"uncover green all","move",5786,"move a block from row6cell04 to circlerow3cell01",999,6476,0
92567,62214,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,red,green,white,blue,red,white,blue,red,green,blue,blue,red,white,blue,white,white,white,green,red,green,green,green,green,white,green,blue,green,red,blue,blue,white,red,red,blue,green,red",1,"uncover green all",999,5786,999,"move a block from row5cell07 to circlerow4cell08",11346,0
92567,62214,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,red,green,white,blue,red,white,blue,red,green,blue,blue,red,white,blue,white,white,white,green,red,green,green,green,green,white,green,blue,green,red,blue,blue,white,red,red,blue,green,red",1,"uncover green all","pass",13457,"pass",999,11346,0
92567,62214,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,red,green,white,blue,red,white,blue,red,green,blue,blue,red,white,blue,white,white,white,green,red,green,green,green,green,white,green,blue,green,red,blue,blue,white,red,red,blue,green,red",1,"uncover green all",999,13457,999,"move a block from row5cell09 to circlerow3cell08",8165,0
92567,62214,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,white,white,white,white,blue,white,white,white,white,white,white,white,white,red,green,white,blue,red,white,blue,red,green,blue,blue,red,white,blue,white,white,white,green,red,green,green,green,green,white,green,blue,green,red,blue,blue,white,red,red,blue,green,red",1,"uncover green all","pass",13494,"pass",999,8165,0
