"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
58601,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,green,red,blue,blue,white,white,blue,green,white,green,red,green,green,green,green,white,red,red,red,blue,green,red,white,white,blue,blue,green,green,blue,blue,blue,red,red,red",1,"uncover green all",999,"NA",999,"move a block from row5cell05 to row6cell07",8877,"NA"
58601,68503,"NA",1,"uncover green all","move",6752,"move a block from row6cell05 to circlerow5cell07",999,"NA",0
58601,68503,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,green,red,blue,blue,white,white,blue,green,white,green,red,green,green,green,green,white,red,red,red,blue,green,red,white,white,blue,blue,green,green,blue,blue,blue,red,red,red",1,"uncover green all",999,6752,999,"move a block from row4cell15 to circlerow6cell05",5747,0
58601,68503,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,green,red,blue,blue,white,white,blue,green,white,green,red,green,green,green,green,white,red,red,red,blue,green,red,white,white,blue,blue,green,green,blue,blue,blue,red,red,red",1,"uncover green all","move",11576,"move a block from row4cell17 to circlerow5cell05",999,5747,0
58601,68503,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,green,red,blue,blue,white,white,blue,green,white,green,red,green,green,green,green,white,red,red,red,blue,green,red,white,white,blue,blue,green,green,blue,blue,blue,red,red,red",1,"uncover green all",999,11576,999,"move a block from row5cell12 to circlerow5cell18",15485,0
58601,68503,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,green,red,blue,blue,white,white,blue,green,white,green,red,green,green,green,green,white,red,red,red,blue,green,red,white,white,blue,blue,green,green,blue,blue,blue,red,red,red",1,"uncover green all","done",11576,"done",999,15485,0
58601,68503,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,green,red,blue,blue,white,white,blue,green,white,green,red,green,green,green,green,white,red,red,red,blue,green,red,white,white,blue,blue,green,green,blue,blue,blue,red,red,red",2,"cover blue all",999,"NA",999,"move a block from row5cell03 to circlerow3cell15",12899,1
58601,68503,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,green,red,blue,blue,white,white,blue,green,white,green,red,green,green,green,green,white,red,red,red,blue,green,red,white,white,blue,blue,green,green,blue,blue,blue,red,red,red",2,"cover blue all","move",9143,"move a block from row6cell03 to circlerow4cell16",999,12899,0
58601,68503,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,green,red,blue,blue,white,white,blue,green,white,green,red,green,green,green,green,white,red,red,red,blue,green,red,white,white,blue,blue,green,green,blue,blue,blue,red,red,red",2,"cover blue all",999,9143,999,"move a block from row6cell01 to circlerow4cell09",5979,0
58601,68503,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,blue,white,red,white,white,white,green,red,blue,blue,white,white,blue,green,white,green,red,green,green,green,green,white,red,red,red,blue,green,red,white,white,blue,blue,green,green,blue,blue,blue,red,red,red",2,"cover blue all","move",2497,"move a block from row6cell02 to circlerow5cell11",999,5979,0
