"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
18558,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A",999,"NA",999,"move a block from row4cell01 to circlerow3cell07",22646,"NA"
18558,74035,"NA",1,"clear nocolor A","move",6827,"move a block from row5cell06 to circlerow2cell07",999,"NA",0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A",999,6827,999,"move a block from row6cell06 to circlerow6cell12",4750,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A","move",5670,"move a block from row6cell05 to circlerow5cell12",999,4750,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A",999,5670,999,"move a block from row5cell04 to circlerow4cell10",4862,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A","move",5007,"move a block from row6cell04 to circlerow5cell11",999,4862,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A",999,5007,999,"move a block from row5cell03 to circlerow5cell09",16708,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A","move",12211,"move a block from row5cell01 to circlerow4cell12",999,16708,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A",999,12211,999,"move a block from row5cell02 to circlerow6cell16",18921,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A","move",10471,"move a block from row4cell10 to circlerow3cell12",999,18921,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A",999,10471,999,"move a block from row6cell03 to circlerow5cell16",133743,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A","move",4773,"move a block from row6cell02 to circlerow4cell17",999,133743,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A",999,4773,999,"move a block from row6cell01 to circlerow5cell13",1925,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",1,"clear nocolor A","done",4773,"done",999,1925,0
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",2,"uncover red all",999,4773,999,"move a block from row5cell04 to row5cell05",13208,1
18558,74035,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,green,white,white,white,white,white,green,green,white,white,white,white,white,blue,white,white,white,white,red,blue,blue,red,white,green,green,red,white,green,white,white,white,red,white,white,blue,white,red,blue,red,blue,red,red,green,blue,green,green,blue,white,blue,red,green,white,blue,red",2,"uncover red all","move",2808,"move a block from row6cell04 to circlerow4cell02",999,13208,0
