"helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","architectChoiceTime","goalSuccess"
30838,"NA","white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,red,red,green,white,white,red,white,green,white,red,white,blue,red,red,white,white,white,white,green,green,red,green,blue,green,red,blue,blue,green,blue,blue,blue,red,green,green,blue,green",1,"clear nocolor A",999,"NA",999,"move a block from row4cell03 to circlerow4cell08",6203,"NA"
30838,70115,"NA",1,"clear nocolor A","pass",9750,"pass",999,"NA",0
30838,70115,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,red,red,green,white,white,red,white,green,white,red,white,blue,red,red,white,white,white,white,green,green,red,green,blue,green,red,blue,blue,green,blue,blue,blue,red,green,green,blue,green",1,"clear nocolor A",999,"NA",999,"move a block from row4cell02 to circlerow5cell09",4049,"NA"
30838,70115,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,red,red,green,white,white,red,white,green,white,red,white,blue,red,red,white,white,white,white,green,green,red,green,blue,green,red,blue,blue,green,blue,blue,blue,red,green,green,blue,green",1,"clear nocolor A","move",10451,"move a block from row5cell02 to row5cell15",999,4049,0
30838,70115,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,red,red,green,white,white,red,white,green,white,red,white,blue,red,red,white,white,white,white,green,green,red,green,blue,green,red,blue,blue,green,blue,blue,blue,red,green,green,blue,green",1,"clear nocolor A",999,10451,999,"move a block from row5cell03 to circlerow5cell07",6437,0
30838,70115,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,red,red,green,white,white,red,white,green,white,red,white,blue,red,red,white,white,white,white,green,green,red,green,blue,green,red,blue,blue,green,blue,blue,blue,red,green,green,blue,green",1,"clear nocolor A","pass",16466,"pass",999,6437,0
30838,70115,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,red,red,green,white,white,red,white,green,white,red,white,blue,red,red,white,white,white,white,green,green,red,green,blue,green,red,blue,blue,green,blue,blue,blue,red,green,green,blue,green",1,"clear nocolor A",999,16466,999,"move a block from row5cell01 to circlerow4cell09",5532,0
30838,70115,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,red,red,green,white,white,red,white,green,white,red,white,blue,red,red,white,white,white,white,green,green,red,green,blue,green,red,blue,blue,green,blue,blue,blue,red,green,green,blue,green",1,"clear nocolor A","move",2977,"move a block from row4cell12 to circlerow3cell09",999,5532,0
30838,70115,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,red,red,green,white,white,red,white,green,white,red,white,blue,red,red,white,white,white,white,green,green,red,green,blue,green,red,blue,blue,green,blue,blue,blue,red,green,green,blue,green",1,"clear nocolor A",999,2977,999,"move a block from row6cell03 to circlerow5cell11",7511,0
30838,70115,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,blue,white,white,white,white,white,white,white,white,blue,white,white,white,white,white,white,red,red,green,white,white,red,white,green,white,red,white,blue,red,red,white,white,white,white,green,green,red,green,blue,green,red,blue,blue,green,blue,blue,blue,red,green,green,blue,green",1,"clear nocolor A","pass",10677,"pass",999,7511,0
