"player","age","gender","education","hawaii","native","asian","black","white","hispanic","more","no"
"Lx1oALnO","35","Male","15",0,0,1,0,0,"No",0,0
"w5MbpYo0","30","Female","15",0,0,1,0,0,"No",0,0
