"player","age","gender","education","hawaii","native","asian","black","white","hispanic","more","no"
"ew2W8aAv","44","female","12",0,0,0,0,1,"no",0,0
"G9K4HdD3","40","Female","14",0,0,0,0,1,"No",0,0
