"player","age","gender","education","hawaii","native","asian","black","white","hispanic","more","no"
"ACfH9YPQ","35","Male","17",0,0,1,0,0,"No",0,0
"M9aBo5XY","37","Male","16",0,0,1,0,0,"No",0,0
