"player","age","gender","education","hawaii","native","asian","black","white","hispanic","more","no"
"MOy4eWwo","31","Female","14",0,0,0,0,1,"No",0,0
"0Ttz5Y1a","56","Male","14",0,0,0,0,1,"No",0,0
