"player","age","gender","education","hawaii","native","asian","black","white","hispanic","more","no"
"dBIJ33cd","33","male","18",0,0,1,0,1,"no",0,0
"G2p6RYVq","47","Male","14",0,0,0,0,1,"No",0,0
