"player","age","gender","education","hawaii","native","asian","black","white","hispanic","more","no"
"VvQiWH3C","56","female","14",0,0,0,0,1,"no",0,0
"AHT7dMqY","46","Male","12",0,0,0,0,1,"No",0,0
