"player","age","gender","education","hawaii","native","asian","black","white","hispanic","more","no"
"WSz2b3mo","32","Female","18",0,0,1,0,0,"No",0,0
"YOybotP0","28","malr","13",0,1,0,0,0,"no",0,0
