"player","age","gender","education","hawaii","native","asian","black","white","hispanic","more","no"
"Zc1g5uqh","50","Female","18",0,0,0,0,1,"no",0,0
"LM8jp9MA","37","male","3",0,0,1,0,0,"no",0,0
