"player","age","gender","education","hawaii","native","asian","black","white","hispanic","more","no"
"AclDI1bO","42","femalw","14",0,0,0,1,0,"no",0,0
"rr7h8wFX","40","Female","20",0,0,1,0,0,"no",0,0
